Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.004,,,
Horizontal Delay,0,,,
Sample Interval,4e-06,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.3,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-1.8912e-02,-169.219,-374.102,538.32,6.98438
-1.8908e-02,-170.195,-373.555,537.07,6.98906
-1.8904e-02,-170.742,-372.148,537.109,7.00625
-1.8900e-02,-171.523,-371.016,536.953,7.02969
-1.8896e-02,-172.734,-369.414,535.547,7.04688
-1.8892e-02,-173.75,-369.922,535.078,7.05313
-1.8888e-02,-174.609,-368.086,536.68,7.05781
-1.8884e-02,-175,-367.07,537.109,7.07344
-1.8880e-02,-176.016,-366.367,537.891,7.0875
-1.8876e-02,-177.148,-365.625,537.266,7.09844
-1.8872e-02,-177.344,-365.117,537.305,7.09063
-1.8868e-02,-177.969,-364.961,537.305,7.08281
-1.8864e-02,-178.047,-364.453,537.578,7.07813
-1.8860e-02,-178.867,-364.727,537.812,7.08594
-1.8856e-02,-178.945,-364.609,537.773,7.10313
-1.8852e-02,-178.555,-364.453,538.125,7.10625
-1.8848e-02,-178.75,-365.117,538.984,7.11563
-1.8844e-02,-179.141,-365.742,539.336,7.09531
-1.8840e-02,-178.867,-366.953,539.336,7.09531
-1.8836e-02,-178.672,-368.281,540.156,7.09063
-1.8832e-02,-179.062,-368.359,542.031,7.11875
-1.8828e-02,-180.078,-368.711,543.594,7.14844
-1.8824e-02,-180.781,-368.594,544.414,7.14688
-1.8820e-02,-181.719,-367.695,546.211,7.18125
-1.8816e-02,-183.008,-364.961,546.016,7.20938
-1.8812e-02,-184.414,-363.828,543.555,7.21719
-1.8808e-02,-184.922,-362.891,542.891,7.2125
-1.8804e-02,-185.234,-361.992,541.953,7.20938
-1.8800e-02,-185.977,-360.742,541.055,7.22031
-1.8796e-02,-186.602,-359.141,540.547,7.225
-1.8792e-02,-187.109,-359.727,538.594,7.24219
-1.8788e-02,-187.617,-357.734,540.156,7.22188
-1.8784e-02,-188.203,-356.406,540.234,7.24531
-1.8780e-02,-189.297,-355.82,540.117,7.24063
-1.8776e-02,-189.414,-355,539.102,7.22969
-1.8772e-02,-189.609,-354.492,538.516,7.24063
-1.8768e-02,-190.156,-354.062,538.594,7.25313
-1.8764e-02,-190.234,-353.438,538.516,7.24063
-1.8760e-02,-190.156,-353.867,537.461,7.225
-1.8756e-02,-189.727,-355,537.812,7.24531
-1.8752e-02,-190.352,-354.258,538.984,7.23594
-1.8748e-02,-191.328,-353.75,539.844,7.2375
-1.8744e-02,-192.07,-353.242,540.156,7.22031
-1.8740e-02,-193.086,-352.109,540.625,7.23594
-1.8736e-02,-194.414,-350.43,540.234,7.25781
-1.8732e-02,-195.703,-349.922,539.141,7.26563
-1.8728e-02,-196.133,-349.727,539.023,7.28594
-1.8724e-02,-196.641,-348.984,539.336,7.30625
-1.8720e-02,-197.617,-348.984,540,7.31406
-1.8716e-02,-198.125,-349.688,539.414,7.32344
-1.8712e-02,-198.477,-348.906,541.562,7.34219
-1.8708e-02,-200.156,-348.867,543.086,7.36406
-1.8704e-02,-201.836,-348.203,544.375,7.38438
-1.8700e-02,-203.711,-347.969,545,7.40313
-1.8696e-02,-205.352,-346.875,545.43,7.44844
-1.8692e-02,-206.094,-346.25,546.094,7.46875
-1.8688e-02,-206.68,-345.742,546.094,7.50469
-1.8684e-02,-206.406,-345.547,545.898,7.47969
-1.8680e-02,-205.898,-346.328,544.922,7.47188
-1.8676e-02,-205.547,-346.055,544.414,7.46563
-1.8672e-02,-205.352,-345.039,544.492,7.44844
-1.8668e-02,-205.586,-344.727,543.594,7.44375
-1.8664e-02,-204.883,-344.297,543.203,7.42031
-1.8660e-02,-205.547,-343.789,542.461,7.40781
-1.8656e-02,-206.25,-341.797,541.758,7.41094
-1.8652e-02,-206.797,-340.938,540.352,7.40469
-1.8648e-02,-206.68,-340.547,539.297,7.41094
-1.8644e-02,-206.68,-340.156,538.906,7.41094
-1.8640e-02,-206.406,-340.273,538.594,7.4125
-1.8636e-02,-207.07,-340.859,537.969,7.41094
-1.8632e-02,-206.797,-340.078,539.297,7.41875
-1.8628e-02,-207.93,-339.531,540.312,7.42813
-1.8624e-02,-209.414,-338.828,540.43,7.425
-1.8620e-02,-210.234,-337.422,541.055,7.45938
-1.8616e-02,-211.172,-335.391,541.016,7.45938
-1.8612e-02,-212.5,-335.195,540.117,7.47188
-1.8608e-02,-213.359,-334.648,540.508,7.46563
-1.8604e-02,-213.711,-334.375,541.133,7.47969
-1.8600e-02,-214.297,-334.492,540.664,7.48125
-1.8596e-02,-215.234,-335.703,541.523,7.49688
-1.8592e-02,-216.328,-335.195,543.047,7.52031
-1.8588e-02,-217.93,-334.57,545.234,7.52656
-1.8584e-02,-219.297,-333.945,546.602,7.56563
-1.8580e-02,-221.016,-333.164,546.406,7.59531
-1.8576e-02,-222.539,-332.539,547.969,7.62656
-1.8572e-02,-223.867,-331.836,547.969,7.62344
-1.8568e-02,-224.141,-331.797,548.281,7.63594
-1.8564e-02,-223.945,-331.523,548.555,7.64688
-1.8560e-02,-223.867,-332.031,546.953,7.65938
-1.8556e-02,-223.164,-332.227,547.031,7.62188
-1.8552e-02,-222.031,-331.445,547.227,7.60156
-1.8548e-02,-222.227,-331.328,546.445,7.59531
-1.8544e-02,-222.422,-330.781,545.508,7.58594
-1.8540e-02,-222.539,-330.508,544.805,7.62188
-1.8536e-02,-222.93,-329.219,544.492,7.60313
-1.8532e-02,-223.242,-328.867,543.203,7.58594
-1.8528e-02,-223.633,-328.594,542.266,7.59063
-1.8524e-02,-223.125,-328.477,541.836,7.61094
-1.8520e-02,-222.93,-328.398,541.172,7.60781
-1.8516e-02,-223.047,-329.297,541.445,7.62188
-1.8512e-02,-223.516,-328.672,543.047,7.60625
-1.8508e-02,-224.062,-328.477,543.906,7.58281
