Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,-0.0004,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.58,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.7160e-02,-287.5,-269.531,544.766,3.81719
-4.7150e-02,-289.023,-268.32,546.211,3.83281
-4.7140e-02,-291.641,-266.641,546.797,3.82031
-4.7130e-02,-295.508,-264.57,547.344,3.85469
-4.7120e-02,-299.922,-261.602,548.438,3.8875
-4.7110e-02,-305.273,-256.836,550.469,3.90937
-4.7100e-02,-309.961,-254.258,550.586,3.95
-4.7090e-02,-313.281,-251.602,551.836,3.97812
-4.7080e-02,-315.273,-249.922,550.82,4.01562
-4.7070e-02,-317.148,-248.281,550,4.03906
-4.7060e-02,-319.609,-246.523,552.031,4.04062
-4.7050e-02,-323.047,-242.617,552.93,4.05781
-4.7040e-02,-324.727,-240.703,551.172,4.07344
-4.7030e-02,-325.391,-239.727,551.016,4.06719
-4.7020e-02,-326.602,-240.391,552.227,4.0875
-4.7010e-02,-327.734,-237.383,553.828,4.09375
-4.7000e-02,-327.617,-236.641,550.312,4.09219
-4.6990e-02,-327.422,-235.117,547.344,4.09375
-4.6980e-02,-327.969,-233.945,548.008,4.07656
-4.6970e-02,-330.039,-231.016,548.125,4.05312
-4.6960e-02,-332.344,-227.734,546.914,4.04062
-4.6950e-02,-334.609,-223.125,545.586,4.05
-4.6940e-02,-336.25,-220.547,543.516,4.03906
-4.6930e-02,-336.875,-219.18,542.617,4.02969
-4.6920e-02,-338.242,-219.57,543.516,4.04688
-4.6910e-02,-340.43,-218.242,544.766,4.07812
-4.6900e-02,-343.125,-216.328,546.367,4.10469
-4.6890e-02,-346.172,-212.266,546.641,4.14531
-4.6880e-02,-347.617,-209.688,543.242,4.15312
-4.6870e-02,-348.711,-206.719,540.742,4.14687
-4.6860e-02,-351.445,-204.102,541.68,4.16094
-4.6850e-02,-354.219,-199.141,541.992,4.16562
-4.6840e-02,-355.586,-196.758,539.609,4.17969
-4.6830e-02,-356.289,-195.664,538.398,4.19531
-4.6820e-02,-356.602,-195.977,538.984,4.20781
-4.6810e-02,-358.008,-195,540.625,4.19687
-4.6800e-02,-360.352,-193.828,541.094,4.18906
-4.6790e-02,-362.188,-190.234,541.875,4.20312
-4.6780e-02,-363.086,-188.164,537.5,4.20156
-4.6770e-02,-363.438,-185.312,534.805,4.21562
-4.6760e-02,-364.766,-183.281,534.531,4.22344
-4.6750e-02,-367.227,-178.008,534.648,4.21094
-4.6740e-02,-367.852,-175.273,531.406,4.18594
-4.6730e-02,-367.305,-174.219,529.141,4.16875
-4.6720e-02,-366.836,-174.727,529.531,4.19375
-4.6710e-02,-367.227,-173.867,530.195,4.18281
-4.6700e-02,-368.711,-172.969,530.273,4.1875
-4.6690e-02,-370.664,-171.445,531.016,4.20625
-4.6680e-02,-373.438,-169.102,531.875,4.23594
-4.6670e-02,-377.07,-166.016,533.164,4.21719
-4.6660e-02,-379.688,-165.273,533.125,4.225
-4.6650e-02,-380.391,-164.453,534.141,4.24531
-4.6640e-02,-381.641,-165,534.102,4.25781
-4.6630e-02,-382.93,-161.875,533.75,4.29062
-4.6620e-02,-384.297,-159.844,531.719,4.31719
-4.6610e-02,-384.922,-157.969,531.211,4.28281
-4.6600e-02,-385.117,-158.438,531.289,4.25625
-4.6590e-02,-386.172,-157.422,532.383,4.24844
-4.6580e-02,-387.773,-156.406,532.227,4.2375
-4.6570e-02,-389.531,-154.453,533.125,4.28437
-4.6560e-02,-391.875,-152.148,534.336,4.28594
-4.6550e-02,-393.984,-148.359,534.805,4.30469
-4.6540e-02,-394.648,-145.742,531.289,4.33281
-4.6530e-02,-395.234,-142.461,529.219,4.32031
-4.6520e-02,-397.188,-139.883,528.789,4.31719
-4.6510e-02,-399.766,-135,529.883,4.28906
-4.6500e-02,-400.625,-133.047,527.031,4.29219
-4.6490e-02,-400.078,-131.914,525.43,4.30625
-4.6480e-02,-400,-132.734,525.469,4.30469
-4.6470e-02,-400.625,-132.5,526.797,4.30937
-4.6460e-02,-401.484,-131.68,527.539,4.34375
-4.6450e-02,-403.32,-130.82,528.477,4.35938
-4.6440e-02,-404.883,-129.766,530.078,4.38437
-4.6430e-02,-406.211,-126.797,530.781,4.40937
-4.6420e-02,-406.797,-125.664,527.852,4.45937
-4.6410e-02,-407.266,-123.828,526.016,4.45937
-4.6400e-02,-408.672,-122.109,527.812,4.45312
-4.6390e-02,-410.586,-119.648,529.141,4.4625
-4.6380e-02,-412.539,-117.5,529.141,4.4625
-4.6370e-02,-414.258,-113.594,528.555,4.4625
-4.6360e-02,-414.414,-111.602,523.594,4.46562
-4.6350e-02,-414.336,-108.867,520.43,4.48438
-4.6340e-02,-416.172,-106.25,520.195,4.45625
-4.6330e-02,-417.93,-102.891,520.117,4.47031
-4.6320e-02,-419.766,-99.9219,518.32,4.44531
-4.6310e-02,-422.266,-96.4844,517.266,4.43437
-4.6300e-02,-425.352,-93.3203,516.367,4.43906
-4.6290e-02,-428.281,-89.3359,515.859,4.48438
-4.6280e-02,-430.156,-86.9922,514.297,4.5
-4.6270e-02,-431.289,-86.5234,514.297,4.49375
-4.6260e-02,-432.656,-87.1875,516.602,4.49375
-4.6250e-02,-433.359,-86.0156,518.906,4.51406
-4.6240e-02,-431.875,-86.9531,515.547,4.52344
-4.6230e-02,-430.312,-87.1875,513.789,4.53437
-4.6220e-02,-430.508,-87.3828,514.883,4.50312
-4.6210e-02,-430.547,-86.0938,515.586,4.50156
-4.6200e-02,-430.156,-85.1562,512.07,4.48281
-4.6190e-02,-430.43,-82.0312,508.438,4.46719
-4.6180e-02,-432.148,-76.875,506.836,4.45625
-4.6170e-02,-434.766,-72.3047,504.336,4.43437
-4.6160e-02,-437.773,-67.3828,502.109,4.42812
-4.6150e-02,-440.742,-62.3047,500.469,4.42969
-4.6140e-02,-441.953,-59.3359,497.461,4.47344
-4.6130e-02,-442.656,-57.4219,496.406,4.48438
-4.6120e-02,-443.984,-57.5,496.797,4.46719
-4.6110e-02,-445.195,-56.7969,499.102,4.475
-4.6100e-02,-447.383,-56.1719,500.156,4.47969
-4.6090e-02,-449.297,-55.0391,501.875,4.48281
-4.6080e-02,-451.25,-53.1641,500.312,4.50937
-4.6070e-02,-453.594,-48.4766,498.828,4.51406
-4.6060e-02,-456.055,-44.8438,496.406,4.52031
-4.6050e-02,-457.266,-41.9531,495.781,4.49062
-4.6040e-02,-459.102,-41.4844,495.547,4.50937
-4.6030e-02,-460.547,-39.9609,497.461,4.51719
-4.6020e-02,-462.227,-39.0234,498.164,4.53906
-4.6010e-02,-463.242,-36.4844,498.594,4.5625
-4.6000e-02,-462.344,-36.7969,494.531,4.575
-4.5990e-02,-461.211,-35.1562,491.484,4.57656
-4.5980e-02,-462.344,-34.2969,491.445,4.56406
-4.5970e-02,-462.969,-32.2266,492.227,4.53125
-4.5960e-02,-463.945,-30.8594,491.523,4.51406
-4.5950e-02,-464.922,-29.4531,490.586,4.52187
-4.5940e-02,-466.328,-27.5781,490.586,4.51562
