Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.004,,,
Horizontal Delay,-0.0004,,,
Sample Interval,4e-06,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.58,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-1.9368e-02,-280.312,-280.312,554.727,8.53125
-1.9364e-02,-280.938,-279.922,555.742,8.51562
-1.9360e-02,-281.367,-279.023,556.641,8.51406
-1.9356e-02,-282.07,-277.891,557.148,8.52344
-1.9352e-02,-282.969,-278.203,555.82,8.54375
-1.9348e-02,-283.164,-278.516,555.312,8.575
-1.9344e-02,-282.773,-278.828,556.25,8.57656
-1.9340e-02,-282.578,-278.711,556.055,8.59687
-1.9336e-02,-282.656,-279.414,556.328,8.60469
-1.9332e-02,-282.695,-279.297,556.523,8.60469
-1.9328e-02,-282.695,-278.633,556.133,8.6125
-1.9324e-02,-283.516,-277.891,556.25,8.6
-1.9320e-02,-284.531,-276.289,555.703,8.625
-1.9316e-02,-285.43,-274.648,555.117,8.58906
-1.9312e-02,-286.445,-274.023,553.398,8.59219
-1.9308e-02,-288.047,-270.977,553.203,8.60938
-1.9304e-02,-290,-268.477,553.672,8.61562
-1.9300e-02,-291.992,-265.586,553.672,8.625
-1.9296e-02,-293.359,-262.383,552.773,8.63281
-1.9292e-02,-294.648,-260.938,550.938,8.625
-1.9288e-02,-296.367,-258.984,549.141,8.625
-1.9284e-02,-297.07,-257.109,548.203,8.63281
-1.9280e-02,-297.5,-255.938,547.891,8.6125
-1.9276e-02,-298.594,-254.727,547.773,8.61562
-1.9272e-02,-299.141,-253.555,547.422,8.625
-1.9268e-02,-299.531,-252.93,547.109,8.64375
-1.9264e-02,-299.766,-252.227,546.094,8.64844
-1.9260e-02,-300.156,-251.797,546.797,8.64844
-1.9256e-02,-300.625,-251.367,546.484,8.66094
-1.9252e-02,-300.664,-252.93,545.664,8.63594
-1.9248e-02,-300.625,-252.539,547.266,8.65
-1.9244e-02,-301.367,-252.109,547.578,8.67344
-1.9240e-02,-302.07,-251.094,548.945,8.67812
-1.9236e-02,-302.578,-250,549.414,8.68437
-1.9232e-02,-303.086,-250.664,548.203,8.66094
-1.9228e-02,-303.516,-250.586,547.93,8.66875
-1.9224e-02,-303.477,-250.781,547.188,8.68906
-1.9220e-02,-302.695,-251.367,548.086,8.69062
-1.9216e-02,-302.773,-253.008,548.789,8.66406
-1.9212e-02,-302.891,-253.125,550.156,8.67656
-1.9208e-02,-303.789,-253.711,551.055,8.70625
-1.9204e-02,-303.906,-253.906,552.383,8.69844
-1.9200e-02,-305,-254.023,552.656,8.72187
-1.9196e-02,-306.055,-254.141,554.023,8.74219
-1.9192e-02,-306.719,-253.906,555.039,8.77187
-1.9188e-02,-307.539,-253.75,556.016,8.8
-1.9184e-02,-309.414,-253.242,556.641,8.83125
-1.9180e-02,-311.016,-252.383,557.93,8.85938
-1.9176e-02,-311.523,-249.766,557.734,8.88437
-1.9172e-02,-312.148,-249.961,556.133,8.90937
-1.9168e-02,-312.969,-249.375,555,8.92812
-1.9164e-02,-313.438,-248.672,554.609,8.92812
-1.9160e-02,-313.672,-247.031,554.375,8.94531
-1.9156e-02,-313.945,-245.898,553.984,8.92188
-1.9152e-02,-315.195,-247.617,552.266,8.91406
-1.9148e-02,-316.484,-245.625,554.414,8.95312
-1.9144e-02,-317.812,-243.789,555.625,8.92031
-1.9140e-02,-319.062,-242.07,556.211,8.94844
-1.9136e-02,-320.469,-239.844,555.508,8.96094
-1.9132e-02,-321.602,-239.492,554.609,8.96875
-1.9128e-02,-321.758,-238.789,553.984,8.96875
-1.9124e-02,-321.953,-237.891,552.656,8.98906
-1.9120e-02,-322.695,-237.5,553.203,8.99375
-1.9116e-02,-322.812,-236.797,552.656,9.00625
-1.9112e-02,-322.617,-238.203,552.461,9.00937
-1.9108e-02,-323.281,-237.07,554.102,9.03594
-1.9104e-02,-324.023,-236.797,554.531,9.02656
-1.9100e-02,-324.648,-235.781,555.742,9.01875
-1.9096e-02,-324.922,-234.531,555.039,9.02969
-1.9092e-02,-325.312,-235.117,554.727,9.03437
-1.9088e-02,-325.664,-235.664,554.805,9.02656
-1.9084e-02,-325.352,-235.664,554.18,9.06719
-1.9080e-02,-324.609,-235.625,554.531,9.06719
-1.9076e-02,-323.984,-234.766,554.102,9.07187
-1.9072e-02,-323.789,-237.266,552.969,9.06406
-1.9068e-02,-323.828,-236.68,554.18,9.06719
-1.9064e-02,-323.711,-236.25,553.867,9.075
-1.9060e-02,-324.141,-235.547,553.086,9.10469
-1.9056e-02,-324.922,-233.945,553.164,9.07969
-1.9052e-02,-325.82,-233.32,551.445,9.01562
-1.9048e-02,-326.523,-231.094,551.875,9.03125
-1.9044e-02,-327.891,-228.75,551.562,9.03906
-1.9040e-02,-329.18,-226.641,550.234,9.06406
-1.9036e-02,-330.078,-223.477,549.922,9.06406
-1.9032e-02,-330.391,-222.539,548.086,9.0625
-1.9028e-02,-330.82,-221.641,547.383,9.05937
-1.9024e-02,-331.328,-219.883,546.289,9.05156
-1.9020e-02,-331.328,-218.906,545.234,9.07031
-1.9016e-02,-331.445,-218.398,544.648,9.05156
-1.9012e-02,-332.109,-219.375,543.945,9.05
-1.9008e-02,-332.617,-218.164,544.766,9.03437
-1.9004e-02,-333.164,-217.461,544.961,9.03906
-1.9000e-02,-333.789,-216.562,545.273,9.03594
-1.8996e-02,-334.18,-214.648,545.273,9.05
-1.8992e-02,-334.453,-214.844,544.453,9.04375
-1.8988e-02,-334.375,-214.414,543.828,9.04688
-1.8984e-02,-334.375,-214.414,543.555,9.05625
-1.8980e-02,-334.141,-214.609,543.203,9.05156
-1.8976e-02,-333.633,-215.352,542.5,9.05
-1.8972e-02,-333.438,-216.836,543.359,9.01875
-1.8968e-02,-333.242,-216.992,545.273,9.04219
-1.8964e-02,-333.75,-217.266,546.25,9.04375
-1.8960e-02,-334.18,-217.461,546.914,9.03437
-1.8956e-02,-334.57,-217.891,546.914,9.04688
-1.8952e-02,-335.391,-217.891,547.617,9.05625
-1.8948e-02,-336.328,-217.773,548.398,9.09219
-1.8944e-02,-336.992,-217.773,548.906,9.11719
-1.8940e-02,-337.617,-217.148,549.609,9.13594
-1.8936e-02,-338.945,-216.875,550.742,9.16562
-1.8932e-02,-340.391,-216.641,551.133,9.20469
-1.8928e-02,-342.109,-215.977,552.852,9.20625
-1.8924e-02,-343.32,-215.547,553.789,9.24219
-1.8920e-02,-345.039,-214.297,554.492,9.27031
-1.8916e-02,-345.742,-211.172,554.102,9.30312
-1.8912e-02,-346.367,-211.758,552.578,9.34375
-1.8908e-02,-346.875,-210.664,551.641,9.32031
-1.8904e-02,-347.773,-209.57,551.367,9.35156
-1.8900e-02,-348.672,-208.359,550.039,9.37656
-1.8896e-02,-349.492,-208.242,549.648,9.36875
-1.8892e-02,-350.703,-208.008,550.547,9.375
-1.8888e-02,-352.148,-206.094,552.773,9.39687
-1.8884e-02,-353.672,-204.57,553.984,9.36094
-1.8880e-02,-354.883,-203.164,553.789,9.36719
-1.8876e-02,-355.781,-201.328,553.359,9.38437
-1.8872e-02,-356.836,-201.094,552.07,9.37969
-1.8868e-02,-356.992,-200.234,552.461,9.375
-1.8864e-02,-357.148,-199.922,552.578,9.38125
-1.8860e-02,-357.422,-199.688,551.836,9.4125
-1.8856e-02,-357.734,-199.883,551.484,9.4375
-1.8852e-02,-358.164,-201.328,551.875,9.44062
-1.8848e-02,-358.164,-200.898,554.023,9.44219
-1.8844e-02,-359.062,-200.742,554.688,9.43281
-1.8840e-02,-360.156,-200.938,555.547,9.45
-1.8836e-02,-360.859,-201.016,555,9.49062
-1.8832e-02,-361.211,-200.508,556.328,9.50312
-1.8828e-02,-362.695,-200.43,557.031,9.52969
-1.8824e-02,-363.945,-199.805,557.969,9.55781
-1.8820e-02,-364.844,-198.555,559.102,9.57031
-1.8816e-02,-364.727,-196.367,558.047,9.59844
-1.8812e-02,-365.234,-196.758,555.938,9.625
-1.8808e-02,-365.352,-195.82,555.703,9.60469
-1.8804e-02,-365.273,-195,554.805,9.6
-1.8800e-02,-365.273,-194.297,554.102,9.60313
-1.8796e-02,-365.859,-194.219,552.5,9.56406
-1.8792e-02,-367.383,-194.844,552.266,9.56406
-1.8788e-02,-367.695,-192.969,554.531,9.57969
-1.8784e-02,-368.906,-191.953,555.117,9.56406
-1.8780e-02,-370,-190.742,555.195,9.575
-1.8776e-02,-370.195,-188.945,554.883,9.57969
-1.8772e-02,-370.312,-188.75,552.969,9.61562
-1.8768e-02,-369.844,-188.203,553.164,9.60469
-1.8764e-02,-369.844,-187.812,552.695,9.59531
-1.8760e-02,-369.805,-187.305,552.148,9.59062
-1.8756e-02,-368.32,-186.68,551.445,9.55937
-1.8752e-02,-368.281,-188.438,548.125,9.55469
-1.8748e-02,-367.773,-187.734,549.023,9.5375
-1.8744e-02,-367.891,-186.602,549.023,9.51875
-1.8740e-02,-367.695,-185.156,547.93,9.51406
-1.8736e-02,-368.281,-184.141,545.977,9.50625
-1.8732e-02,-368.906,-182.617,545.547,9.49375
-1.8728e-02,-369.531,-180,545.586,9.48281
-1.8724e-02,-370.312,-178.164,544.844,9.45781
-1.8720e-02,-371.328,-175.625,543.438,9.46562
-1.8716e-02,-372.148,-173.086,541.914,9.46562
-1.8712e-02,-372.227,-171.797,539.883,9.47656
-1.8708e-02,-371.836,-170.352,538.555,9.45312
-1.8704e-02,-372.031,-168.945,537.93,9.44844
-1.8700e-02,-371.875,-168.086,536.758,9.42969
-1.8696e-02,-371.328,-167.812,535.312,9.4
-1.8692e-02,-371.367,-168.711,534.375,9.36406
-1.8688e-02,-371.328,-167.383,535.117,9.36719
-1.8684e-02,-371.836,-166.484,535.703,9.34844
-1.8680e-02,-372.344,-166.289,535.508,9.34375
-1.8676e-02,-372.148,-166.055,534.922,9.34844
-1.8672e-02,-372.852,-165.078,534.57,9.35625
-1.8668e-02,-373.555,-164.375,534.805,9.33437
-1.8664e-02,-374.297,-163.32,534.805,9.33437
-1.8660e-02,-375.117,-162.305,534.922,9.36094
-1.8656e-02,-376.328,-161.328,534.609,9.375
