Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,0.0035,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.42,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.3270e-02,-203.672,379.531,-173.75,-0.960938
-4.3260e-02,-203.32,378.242,-174.844,-0.925
-4.3250e-02,-201.406,379.023,-178.672,-0.90625
-4.3240e-02,-199.531,379.727,-182.305,-0.890625
-4.3230e-02,-198.906,382.461,-182.539,-0.829688
-4.3220e-02,-199.18,381.133,-182.266,-0.832813
-4.3210e-02,-198.008,380.352,-183.125,-0.820312
-4.3200e-02,-196.68,379.961,-186.055,-0.790625
-4.3190e-02,-195.391,382.5,-185.742,-0.782813
-4.3180e-02,-194.492,381.211,-185.547,-0.779688
-4.3170e-02,-194.648,381.289,-187.656,-0.7625
-4.3160e-02,-194.961,384.844,-190,-0.775
-4.3150e-02,-195.43,388.477,-190.312,-0.778125
-4.3140e-02,-195.781,387.266,-191.484,-0.771875
-4.3130e-02,-193.867,388.047,-194.805,-0.725
-4.3120e-02,-192.148,389.688,-198.242,-0.7
-4.3110e-02,-192.07,392.07,-198.516,-0.675
-4.3100e-02,-192.266,391.484,-199.492,-0.648438
-4.3090e-02,-190.352,392.734,-200.508,-0.632812
-4.3080e-02,-186.797,390.156,-203.359,-0.6125
-4.3070e-02,-183.984,390.625,-204.727,-0.628125
-4.3060e-02,-182.617,387.617,-204.648,-0.595313
-4.3050e-02,-179.883,385.195,-205.508,-0.610938
-4.3040e-02,-176.914,383.125,-206.875,-0.595313
-4.3030e-02,-175.312,383.086,-206.016,-0.579688
-4.3020e-02,-175.195,382.617,-206.406,-0.590625
-4.3010e-02,-174.492,383.008,-205.156,-0.607813
-4.3000e-02,-173.594,378.516,-204.297,-0.58125
-4.2990e-02,-170.664,376.992,-205.742,-0.540625
-4.2980e-02,-167.578,375.352,-209.141,-0.515625
-4.2970e-02,-164.844,377.031,-209.141,-0.498438
-4.2960e-02,-163.477,374.258,-209.297,-0.509375
-4.2950e-02,-162.305,373.398,-210.586,-0.446875
-4.2940e-02,-161.797,375.469,-213.203,-0.428125
-4.2930e-02,-161.875,378.477,-212.734,-0.442188
-4.2920e-02,-161.992,376.836,-212.852,-0.415625
-4.2910e-02,-160.156,376.484,-215.781,-0.421875
-4.2900e-02,-158.359,376.68,-218.672,-0.403125
-4.2890e-02,-158.203,378.984,-218.203,-0.409375
-4.2880e-02,-158.789,377.695,-218.594,-0.401563
-4.2870e-02,-156.602,378.203,-218.789,-0.36875
-4.2860e-02,-153.672,375.078,-220.43,-0.353125
-4.2850e-02,-151.211,374.961,-221.758,-0.334375
-4.2840e-02,-150.391,374.961,-223.438,-0.332813
-4.2830e-02,-150.508,376.875,-223.633,-0.403125
-4.2820e-02,-150.859,376.367,-223.828,-0.38125
-4.2810e-02,-151.758,378.359,-224.766,-0.371875
-4.2800e-02,-153.242,379.961,-226.445,-0.371875
-4.2790e-02,-151.992,382.109,-227.422,-0.321875
-4.2780e-02,-149.727,380.703,-230.391,-0.298438
-4.2770e-02,-148.047,382.344,-231.758,-0.265625
-4.2760e-02,-147.734,381.328,-231.602,-0.2375
-4.2750e-02,-146.68,380.391,-232.422,-0.232813
-4.2740e-02,-144.648,380.078,-235.586,-0.235938
-4.2730e-02,-143.125,382.5,-234.805,-0.225
-4.2720e-02,-142.734,377.656,-233.281,-0.203125
-4.2710e-02,-139.492,374.805,-235,-0.217188
-4.2700e-02,-136.094,372.93,-236.367,-0.196875
-4.2690e-02,-134.492,372.5,-235.508,-0.182813
-4.2680e-02,-134.531,371.484,-236.055,-0.175
-4.2670e-02,-134.492,372.188,-235.391,-0.175
-4.2660e-02,-134.297,372.617,-236.25,-0.175
-4.2650e-02,-132.891,373.984,-237.266,-0.154688
-4.2640e-02,-131.797,371.836,-238.242,-0.114063
-4.2630e-02,-128.789,371.758,-241.523,-0.10625
-4.2620e-02,-126.055,371.602,-244.766,-0.115625
-4.2610e-02,-124.844,373.594,-244.766,-0.117188
-4.2600e-02,-125.195,371.758,-245.156,-0.1375
-4.2590e-02,-122.578,372.266,-246.094,-0.167188
-4.2580e-02,-119.57,368.594,-247.539,-0.107813
-4.2570e-02,-116.836,367.969,-248.711,-0.075
-4.2560e-02,-116.133,367.617,-250.43,-0.0609375
-4.2550e-02,-115.898,369.844,-250.508,-0.0125
-4.2540e-02,-116.484,370.039,-250.391,0.003125
-4.2530e-02,-117.773,371.914,-251.016,0
-4.2520e-02,-119.492,373.438,-252.109,-0.025
-4.2510e-02,-118.945,374.922,-253.086,-0.0125
-4.2500e-02,-117.07,373.711,-255.195,0.0078125
-4.2490e-02,-116.25,375.664,-256.523,0.015625
-4.2480e-02,-116.406,374.648,-257.383,0.0203125
-4.2470e-02,-114.375,376.094,-258.281,0.0375
-4.2460e-02,-111.328,373.359,-260.078,0.071875
-4.2450e-02,-108.945,373.633,-261.641,0.110937
-4.2440e-02,-108.477,374.375,-264.023,0.110937
-4.2430e-02,-108.242,376.719,-263.516,0.115625
-4.2420e-02,-108.438,374.102,-262.734,0.139062
-4.2410e-02,-106.406,373.203,-265.195,0.176562
-4.2400e-02,-103.945,372.891,-268.984,0.196875
-4.2390e-02,-102.266,375.586,-268.945,0.2125
-4.2380e-02,-101.562,371.68,-267.5,0.246875
-4.2370e-02,-98.3984,369.258,-269.375,0.28125
-4.2360e-02,-95.2344,367.5,-271.406,0.275
-4.2350e-02,-93.9844,367.109,-270.82,0.267187
-4.2340e-02,-94.4531,366.406,-271.055,0.239062
-4.2330e-02,-94.8047,368.281,-268.867,0.246875
-4.2320e-02,-96.4844,364.688,-265.977,0.254687
-4.2310e-02,-95.3125,362.812,-266.406,0.221875
-4.2300e-02,-94.0625,361.953,-268.477,0.221875
-4.2290e-02,-93.2422,363.906,-267.695,0.239062
-4.2280e-02,-92.6172,363.516,-268.086,0.2375
-4.2270e-02,-91.5234,363.828,-268.594,0.259375
-4.2260e-02,-90.8594,360.898,-268.086,0.271875
-4.2250e-02,-88.1641,359.727,-270.82,0.279687
-4.2240e-02,-85.2344,359.219,-274.961,0.296875
-4.2230e-02,-82.5,362.148,-275.43,0.315625
-4.2220e-02,-81.6406,357.539,-273.945,0.3875
-4.2210e-02,-78.5938,355.117,-275.977,0.382812
-4.2200e-02,-74.9219,353.594,-279.922,0.398438
-4.2190e-02,-71.7578,355.156,-280.195,0.425
-4.2180e-02,-70.6641,353.047,-279.688,0.451562
-4.2170e-02,-70.0391,352.383,-280.82,0.451562
-4.2160e-02,-70.7031,353.633,-282.344,0.44375
-4.2150e-02,-72.0312,357.852,-281.602,0.415625
-4.2140e-02,-74.4922,356.523,-279.453,0.417187
-4.2130e-02,-74.7656,356.758,-280.898,0.453125
-4.2120e-02,-74.2578,357.852,-283.672,0.460938
-4.2110e-02,-74.4531,362.266,-282.695,0.44375
-4.2100e-02,-76.3281,359.062,-280.273,0.45625
-4.2090e-02,-75.4297,358.203,-281.172,0.442187
-4.2080e-02,-74.3359,357.852,-283.438,0.4375
-4.2070e-02,-73.4766,360.586,-282.305,0.435937
-4.2060e-02,-74.4922,356.328,-279.57,0.470312
-4.2050e-02,-72.7734,353.906,-279.922,0.465625
-4.2040e-02,-70.8203,352.109,-281.953,0.45625
-4.2030e-02,-68.8672,353.516,-281.836,0.471875
-4.2020e-02,-67.8516,352.891,-281.953,0.485937
-4.2010e-02,-66.4062,353.164,-282.266,0.504687
-4.2000e-02,-65.7812,349.688,-281.836,0.553125
