Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,0,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.42,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.6670e-02,-364.922,152.656,220.234,-3.87187
-4.6660e-02,-365.43,155.352,220.039,-3.84219
-4.6650e-02,-366.953,156.992,221.484,-3.82812
-4.6640e-02,-368.359,157.539,222.266,-3.86094
-4.6630e-02,-370.469,160.625,222.656,-3.88281
-4.6620e-02,-372.734,163.164,221.406,-3.91094
-4.6610e-02,-373.906,165.781,219.609,-3.9125
-4.6600e-02,-375.625,168.594,218.984,-3.93594
-4.6590e-02,-378.438,170.82,222.07,-3.96719
-4.6580e-02,-379.102,169.883,222.344,-3.94375
-4.6570e-02,-376.445,169.453,219.18,-3.92656
-4.6560e-02,-372.188,168.008,215.391,-3.87656
-4.6550e-02,-368.945,166.875,214.961,-3.83594
-4.6540e-02,-366.758,163.906,213.438,-3.81094
-4.6530e-02,-364.961,163.242,210.82,-3.76094
-4.6520e-02,-363.867,164.492,208.477,-3.75469
-4.6510e-02,-363.75,167.07,204.922,-3.74219
-4.6500e-02,-364.766,171.68,202.773,-3.75469
-4.6490e-02,-366.211,175.078,202.344,-3.73906
-4.6480e-02,-367.812,177.852,203.203,-3.77188
-4.6470e-02,-369.844,180.625,201.836,-3.79531
-4.6460e-02,-372.383,184.453,201.445,-3.81719
-4.6450e-02,-374.062,185.703,202.852,-3.84375
-4.6440e-02,-374.688,183.945,203.477,-3.83438
-4.6430e-02,-375.938,185.43,205.703,-3.8375
-4.6420e-02,-377.344,185,205.586,-3.85781
-4.6410e-02,-376.992,185.195,204.883,-3.86094
-4.6400e-02,-376.953,185.43,203.828,-3.87031
-4.6390e-02,-377.188,187.969,204.297,-3.86875
-4.6380e-02,-376.484,188.32,201.758,-3.875
-4.6370e-02,-374.805,188.789,198.789,-3.84219
-4.6360e-02,-373.047,189.805,195.469,-3.80625
-4.6350e-02,-372.227,192.07,192.969,-3.77188
-4.6340e-02,-372.422,195.273,190.938,-3.78594
-4.6330e-02,-373.203,196.758,190.195,-3.77188
-4.6320e-02,-373.945,198.164,190.195,-3.75625
-4.6310e-02,-375.195,199.883,188.711,-3.75937
-4.6300e-02,-376.562,202.109,187.852,-3.75937
-4.6290e-02,-377.305,202.031,188.984,-3.72656
-4.6280e-02,-376.641,199.375,189.805,-3.72656
-4.6270e-02,-376.797,199.062,191.25,-3.75937
-4.6260e-02,-377.852,200.273,191.094,-3.78281
-4.6250e-02,-377.656,202.109,188.633,-3.77344
-4.6240e-02,-376.094,205.312,185.469,-3.72656
-4.6230e-02,-374.844,206.719,182.031,-3.67031
-4.6220e-02,-374.453,208.359,180.859,-3.65156
-4.6210e-02,-374.453,210.391,177.695,-3.6375
-4.6200e-02,-374.844,212.891,175.508,-3.64688
-4.6190e-02,-374.219,213.008,175.82,-3.6375
-4.6180e-02,-373.047,210.234,174.961,-3.65
-4.6170e-02,-372.188,209.922,175.508,-3.65
-4.6160e-02,-372.266,210.078,175.234,-3.6625
-4.6150e-02,-372.852,212.109,174.844,-3.6625
-4.6140e-02,-373.047,213.477,172.93,-3.65938
-4.6130e-02,-372.031,215.273,170,-3.63594
-4.6120e-02,-371.328,216.484,166.875,-3.6375
-4.6110e-02,-371.25,219.219,164.414,-3.61875
-4.6100e-02,-372.422,222.93,162.578,-3.61563
-4.6090e-02,-373.984,225.078,163.008,-3.60781
-4.6080e-02,-374.258,224.219,163.633,-3.58125
-4.6070e-02,-372.773,223.047,161.875,-3.60469
-4.6060e-02,-371.953,222.695,160.742,-3.59688
-4.6050e-02,-371.875,223.906,161.133,-3.57812
-4.6040e-02,-370.82,223.438,159.688,-3.55
-4.6030e-02,-369.297,223.203,157.07,-3.52344
-4.6020e-02,-367.578,222.852,154.258,-3.50313
-4.6010e-02,-366.719,224.609,152.5,-3.50156
-4.6000e-02,-366.484,226.602,150.82,-3.4875
-4.5990e-02,-366.992,227.227,151.094,-3.47188
-4.5980e-02,-367.422,226.875,152.5,-3.5125
-4.5970e-02,-368.125,227.539,151.641,-3.48125
-4.5960e-02,-369.727,230.195,151.836,-3.47188
-4.5950e-02,-372.266,234.453,151.758,-3.48906
-4.5940e-02,-374.688,236.758,150.117,-3.50625
-4.5930e-02,-376.367,239.57,147.852,-3.5125
-4.5920e-02,-378.32,243.047,146.367,-3.51719
-4.5910e-02,-380.625,245.586,149.102,-3.50937
-4.5900e-02,-381.641,244.727,150.742,-3.55156
-4.5890e-02,-378.594,243.242,148.906,-3.52969
-4.5880e-02,-373.594,240.859,144.766,-3.51406
-4.5870e-02,-370.078,241.016,140.859,-3.45938
-4.5860e-02,-368.359,241.992,138.281,-3.425
-4.5850e-02,-367.422,241.367,137.5,-3.40781
-4.5840e-02,-366.602,240,138.32,-3.37187
-4.5830e-02,-365.977,239.102,136.68,-3.37031
-4.5820e-02,-366.289,240.625,135.898,-3.36719
-4.5810e-02,-367.266,243.438,135.43,-3.37187
-4.5800e-02,-367.656,244.883,133.672,-3.37969
-4.5790e-02,-367.5,246.328,130.625,-3.39219
-4.5780e-02,-367.773,248.555,128.633,-3.38437
-4.5770e-02,-368.672,249.492,130.156,-3.37187
-4.5760e-02,-369.18,249.688,131.953,-3.36719
-4.5750e-02,-368.633,249.062,129.414,-3.35938
-4.5740e-02,-367.266,251.172,127.695,-3.34844
-4.5730e-02,-366.562,250.664,125.742,-3.33281
-4.5720e-02,-365.977,250.586,126.406,-3.31563
