Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,-0.00012,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.42,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.6610e-02,-347.148,299.141,47.8516,-2.72188
-4.6600e-02,-346.172,300.664,45.7812,-2.68281
-4.6590e-02,-345.625,300.898,46.4062,-2.65469
-4.6580e-02,-345.898,299.062,48.7891,-2.66719
-4.6570e-02,-346.445,298.008,49.5312,-2.6875
-4.6560e-02,-348.203,299.141,50.6641,-2.73125
-4.6550e-02,-350.703,301.016,51.9922,-2.77969
-4.6540e-02,-352.422,303.086,51.7969,-2.79844
-4.6530e-02,-351.797,304.258,49.375,-2.77031
-4.6520e-02,-349.648,304.492,45.7031,-2.7375
-4.6510e-02,-347.812,304.18,44.6094,-2.73906
-4.6500e-02,-346.484,302.539,45.5078,-2.72812
-4.6490e-02,-343.398,300.859,44.1406,-2.67969
-4.6480e-02,-339.492,299.648,40.8984,-2.62813
-4.6470e-02,-336.875,300.664,36.9531,-2.61406
-4.6460e-02,-335.391,302.422,33.2422,-2.59531
-4.6450e-02,-335,305.547,29.6094,-2.56094
-4.6440e-02,-336.602,310.391,26.7578,-2.54531
-4.6430e-02,-339.453,312.852,25.9766,-2.5375
-4.6420e-02,-341.523,315.742,27.2656,-2.575
-4.6410e-02,-342.852,317.305,24.4922,-2.57344
-4.6400e-02,-342.891,321.523,22.9688,-2.58125
-4.6390e-02,-343.789,322.578,21.5625,-2.56563
-4.6380e-02,-344.102,322.969,22.4219,-2.55
-4.6370e-02,-340.625,320.977,19.2188,-2.51406
-4.6360e-02,-335.781,319.141,15.3125,-2.48594
-4.6350e-02,-332.109,317.578,16.1328,-2.4375
-4.6340e-02,-329.258,312.461,17.6172,-2.41562
-4.6330e-02,-327.07,309.57,17.5391,-2.42813
-4.6320e-02,-326.172,308.203,18.2422,-2.44375
-4.6310e-02,-326.445,307.773,18.8281,-2.44375
-4.6300e-02,-328.008,308.516,19.4922,-2.44063
-4.6290e-02,-330.234,310.469,19.4922,-2.43594
-4.6280e-02,-333.047,314.609,18.9062,-2.4625
-4.6270e-02,-335.156,318.828,17.6562,-2.47656
-4.6260e-02,-334.688,320.703,14.8047,-2.47656
-4.6250e-02,-332.305,322.188,7.96875,-2.45938
-4.6240e-02,-330.547,325.977,2.89062,-2.43594
-4.6230e-02,-329.922,327.5,2.26562,-2.39688
-4.6220e-02,-329.258,327.305,2.85156,-2.3875
-4.6210e-02,-328.008,326.797,0.585938,-2.37344
-4.6200e-02,-325.508,327.227,-1.83594,-2.31406
-4.6190e-02,-324.414,327.031,-2.8125,-2.31406
-4.6180e-02,-324.297,325.43,-0.742188,-2.33281
-4.6170e-02,-324.805,324.102,-0.273438,-2.33906
-4.6160e-02,-326.328,325.078,0.742188,-2.37344
-4.6150e-02,-329.414,326.836,1.32812,-2.38906
-4.6140e-02,-332.93,331.211,1.60156,-2.40156
-4.6130e-02,-335.859,335.469,0.898438,-2.41562
