Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,0,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.98,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.6780e-02,-158.008,20.4297,134.844,-2.29531
-4.6770e-02,-156.172,19.7266,134.805,-2.28281
-4.6760e-02,-154.727,19.6875,132.461,-2.25469
-4.6750e-02,-154.531,21.7969,130.312,-2.24219
-4.6740e-02,-156.562,24.7266,131.328,-2.24844
-4.6730e-02,-160.156,27.5391,133.555,-2.29375
-4.6720e-02,-162.266,28.0469,132.383,-2.30156
-4.6710e-02,-163.828,29.8047,132.422,-2.2875
-4.6700e-02,-165.508,31.5234,132.383,-2.30469
-4.6690e-02,-166.523,32.8906,132.07,-2.30781
-4.6680e-02,-166.914,34.5312,131.719,-2.32188
-4.6670e-02,-167.07,35.8203,130.664,-2.34375
-4.6660e-02,-166.68,36.4453,129.18,-2.32812
-4.6650e-02,-165.859,36.6406,126.445,-2.30313
-4.6640e-02,-165.859,38.1641,127.969,-2.30313
-4.6630e-02,-167.773,38.3594,131.562,-2.34531
-4.6620e-02,-168.164,36.2109,130.117,-2.3625
-4.6610e-02,-167.93,36.1328,130.156,-2.35156
-4.6600e-02,-166.992,35.625,130.547,-2.35781
-4.6590e-02,-166.328,34.4141,129.531,-2.37031
-4.6580e-02,-166.133,35.7422,129.648,-2.36406
-4.6570e-02,-167.578,37.5781,130,-2.36406
-4.6560e-02,-168.008,38.9844,127.656,-2.3625
-4.6550e-02,-167.852,39.6875,124.922,-2.36406
-4.6540e-02,-168.711,41.7578,126.797,-2.34531
-4.6530e-02,-170.977,42.3828,128.945,-2.34531
-4.6520e-02,-169.883,42.1875,127.227,-2.33594
-4.6510e-02,-166.797,41.5625,123.672,-2.32812
-4.6500e-02,-165.625,42.1094,123.125,-2.27344
-4.6490e-02,-165.625,42.3828,125,-2.26094
-4.6480e-02,-164.062,40.9375,122.305,-2.23594
-4.6470e-02,-162.461,40.3906,120.898,-2.24688
-4.6460e-02,-161.953,41.4453,120.469,-2.2625
-4.6450e-02,-163.125,43.4766,120.273,-2.26875
-4.6440e-02,-163.672,44.2969,117.227,-2.26875
-4.6430e-02,-162.734,45.3125,114.258,-2.25313
-4.6420e-02,-163.555,47.3047,116.016,-2.275
-4.6410e-02,-166.367,48.2812,119.375,-2.27344
-4.6400e-02,-166.992,47.4219,118.281,-2.25625
-4.6390e-02,-167.07,47.5781,118.906,-2.26875
-4.6380e-02,-167.422,47.5391,119.062,-2.25625
-4.6370e-02,-167.188,47.3828,119.219,-2.26719
-4.6360e-02,-166.172,47.0312,118.633,-2.24688
-4.6350e-02,-164.805,46.0547,117.5,-2.22969
-4.6340e-02,-164.18,47.3828,117.07,-2.25313
-4.6330e-02,-165.43,48.7109,116.172,-2.23438
-4.6320e-02,-165.859,48.5938,116.641,-2.22969
-4.6310e-02,-165.859,46.875,118.594,-2.25469
-4.6300e-02,-165.82,45.8203,119.492,-2.25938
-4.6290e-02,-167.539,46.9141,121.758,-2.27031
-4.6280e-02,-168.516,46.6797,121.25,-2.29688
-4.6270e-02,-169.102,46.875,120.898,-2.30156
-4.6260e-02,-168.672,46.9922,121.484,-2.32344
-4.6250e-02,-168.359,47.0703,121.016,-2.29844
-4.6240e-02,-167.734,47.5391,120.312,-2.29531
-4.6230e-02,-166.211,46.5625,118.633,-2.26875
-4.6220e-02,-165.703,48.0078,117.695,-2.24844
-4.6210e-02,-166.914,50.0781,117.227,-2.24688
-4.6200e-02,-166.836,51.25,113.828,-2.24219
-4.6190e-02,-166.016,52.5,110.703,-2.22188
-4.6180e-02,-166.367,54.6484,111.953,-2.2
-4.6170e-02,-168.789,55.6641,115.195,-2.23438
-4.6160e-02,-169.805,54.4141,113.594,-2.24688
-4.6150e-02,-169.414,54.6484,113.789,-2.26094
-4.6140e-02,-169.219,54.8438,113.75,-2.26875
-4.6130e-02,-169.023,54.1797,112.773,-2.22656
-4.6120e-02,-169.062,56.1328,112.734,-2.21563
-4.6110e-02,-170.742,58.4766,113.281,-2.22969
-4.6100e-02,-171.836,59.8828,110.664,-2.20156
-4.6090e-02,-171.797,62.3438,109.219,-2.19219
-4.6080e-02,-171.484,64.2188,107.305,-2.18125
-4.6070e-02,-171.289,64.7266,104.219,-2.15938
-4.6060e-02,-171.25,66.6016,105.742,-2.14531
-4.6050e-02,-173.477,67.0312,109.531,-2.17969
-4.6040e-02,-173.711,65.3906,108.203,-2.20938
-4.6030e-02,-173.281,64.9609,108.516,-2.21563
-4.6020e-02,-172.969,64.7656,108.789,-2.23906
-4.6010e-02,-172.266,63.75,108.047,-2.24375
-4.6000e-02,-172.109,64.5703,107.969,-2.23906
-4.5990e-02,-173.789,66.6797,108.711,-2.24219
-4.5980e-02,-174.375,67.2656,106.328,-2.24844
-4.5970e-02,-173.984,68.75,105.234,-2.24688
-4.5960e-02,-173.633,69.9219,103.516,-2.2625
-4.5950e-02,-172.539,69.8828,100.547,-2.26094
-4.5940e-02,-172.539,70.9766,101.914,-2.24844
-4.5930e-02,-174.336,70.8984,106.094,-2.22344
-4.5920e-02,-174.023,68.8281,105.391,-2.19844
-4.5910e-02,-173.672,67.6562,104.883,-2.22656
-4.5900e-02,-174.258,68.4766,105.547,-2.25313
-4.5890e-02,-175.898,69.6875,106.055,-2.24063
-4.5880e-02,-175.195,71.25,104.258,-2.22969
-4.5870e-02,-172.5,71.7188,99.7656,-2.20781
-4.5860e-02,-169.883,72.3438,98.125,-2.16563
-4.5850e-02,-169.375,72.3047,99.2578,-2.12656
-4.5840e-02,-167.383,70.1172,96.7188,-2.1
-4.5830e-02,-164.844,69.4141,94.8828,-2.10469
-4.5820e-02,-163.672,70,94.0625,-2.08438
-4.5810e-02,-164.18,71.7188,94.1406,-2.08906
-4.5800e-02,-163.633,72.3047,91.5625,-2.08594
-4.5790e-02,-162.539,72.6562,88.2422,-2.08906
-4.5780e-02,-162.539,73.9844,89.4141,-2.09375
-4.5770e-02,-164.531,74.2188,93.4375,-2.10313
-4.5760e-02,-164.648,71.9922,92.3047,-2.11875
-4.5750e-02,-164.297,71.2109,92.0703,-2.09688
-4.5740e-02,-164.805,72.5781,93.2812,-2.08438
-4.5730e-02,-167.344,74.1406,95.1953,-2.1125
