Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,0,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.3,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.7950e-02,376.992,-237.305,-142.812,-3.6
-4.7940e-02,375.781,-239.453,-142.656,-3.59219
-4.7930e-02,376.133,-241.719,-142.539,-3.575
-4.7920e-02,378.242,-243.828,-140.859,-3.55938
-4.7910e-02,373.555,-243.086,-134.297,-3.53125
-4.7900e-02,371.055,-244.961,-132.773,-3.50938
-4.7890e-02,369.883,-246.406,-131.055,-3.45625
-4.7880e-02,368.945,-246.562,-128.516,-3.4375
-4.7870e-02,368.203,-246.68,-128.203,-3.43438
-4.7860e-02,369.023,-246.914,-128.359,-3.44063
-4.7850e-02,368.086,-246.328,-126.523,-3.4375
-4.7840e-02,368.828,-246.719,-128.75,-3.46094
-4.7830e-02,370.742,-246.328,-130.977,-3.4625
-4.7820e-02,372.07,-247.07,-131.406,-3.47188
-4.7810e-02,369.531,-247.188,-128.047,-3.48281
-4.7800e-02,368.164,-248.32,-126.484,-3.4625
-4.7790e-02,367.695,-250.273,-125.859,-3.43125
-4.7780e-02,368.711,-251.797,-123.477,-3.41563
-4.7770e-02,365.469,-252.5,-118.867,-3.39375
-4.7760e-02,365.352,-253.789,-118.086,-3.36563
-4.7750e-02,364.531,-253.008,-117.656,-3.34844
-4.7740e-02,365.938,-254.297,-118.242,-3.35938
-4.7730e-02,363.75,-255.195,-114.766,-3.33281
-4.7720e-02,363.555,-256.25,-113.242,-3.30625
-4.7710e-02,361.836,-255.781,-111.602,-3.3125
-4.7700e-02,361.836,-257.109,-111.133,-3.28438
-4.7690e-02,359.062,-257.852,-106.914,-3.25
-4.7680e-02,357.969,-258.789,-104.805,-3.21875
-4.7670e-02,357.93,-259.727,-104.883,-3.2375
-4.7660e-02,359.727,-260.391,-105.117,-3.21719
-4.7650e-02,357.109,-258.867,-101.523,-3.2125
-4.7640e-02,356.328,-259.805,-102.539,-3.23594
-4.7630e-02,357.5,-261.211,-103.945,-3.22656
-4.7620e-02,359.336,-262.578,-101.562,-3.2125
-4.7610e-02,358.594,-264.648,-98.8672,-3.18906
-4.7600e-02,359.453,-268.164,-96.5234,-3.18438
-4.7590e-02,359.766,-270.82,-92.8516,-3.18594
-4.7580e-02,362.344,-274.57,-93.0078,-3.20312
-4.7570e-02,366.25,-277.812,-95.0391,-3.25313
-4.7560e-02,367.5,-278.477,-93.7109,-3.25938
-4.7550e-02,363.516,-277.891,-89.6094,-3.21719
-4.7540e-02,360.078,-276.602,-88.6719,-3.18281
-4.7530e-02,359.844,-275.703,-90.2734,-3.175
-4.7520e-02,360.156,-274.883,-90.1562,-3.15781
-4.7510e-02,360.43,-275.273,-90,-3.15469
-4.7500e-02,361.68,-276.953,-89.7656,-3.16406
-4.7490e-02,359.805,-276.133,-86.875,-3.19688
-4.7480e-02,360,-277.93,-87.6953,-3.19844
-4.7470e-02,362.031,-280.508,-88.5547,-3.21094
-4.7460e-02,364.766,-282.93,-86.7578,-3.18594
-4.7450e-02,361.211,-282.422,-81.4453,-3.17656
-4.7440e-02,359.648,-284.492,-81.0547,-3.1625
-4.7430e-02,360.312,-287.5,-80.625,-3.14219
-4.7420e-02,361.719,-289.688,-77.0703,-3.1
-4.7410e-02,358.945,-290.586,-72.0703,-3.06094
-4.7400e-02,359.102,-292.578,-71.3281,-3.06563
-4.7390e-02,358.359,-292.148,-70.2344,-3.07344
-4.7380e-02,358.203,-292.07,-71.4844,-3.05313
-4.7370e-02,359.141,-293.438,-73.0469,-3.05938
-4.7360e-02,361.172,-293.984,-72.0312,-3.03906
-4.7350e-02,356.406,-291.953,-67.2266,-3.02813
-4.7340e-02,354.648,-292.422,-67.1484,-3.01406
-4.7330e-02,353.32,-292.812,-67.7734,-3.01875
-4.7320e-02,355.039,-293.789,-66.1328,-2.99219
-4.7310e-02,353.438,-294.453,-63.2031,-2.96563
-4.7300e-02,352.969,-296.445,-61.3672,-2.97969
-4.7290e-02,349.727,-296.055,-56.5625,-2.9875
-4.7280e-02,349.023,-298.047,-55.9766,-2.95
-4.7270e-02,349.141,-300.156,-55.1172,-2.90938
-4.7260e-02,351.289,-302.578,-52.9297,-2.90469
-4.7250e-02,349.18,-303.203,-48.6328,-2.88906
-4.7240e-02,348.906,-304.688,-48.7109,-2.87656
-4.7230e-02,348.828,-304.102,-49.1797,-2.91094
-4.7220e-02,350.781,-305.117,-50.3516,-2.90469
-4.7210e-02,349.18,-305.391,-48.0078,-2.90156
-4.7200e-02,350,-306.289,-47.8125,-2.89062
-4.7190e-02,348.711,-305.039,-47.6562,-2.89219
-4.7180e-02,349.492,-305.781,-48.2812,-2.88438
-4.7170e-02,346.875,-305.391,-45.8984,-2.85625
-4.7160e-02,346.523,-306.133,-45.5469,-2.82188
-4.7150e-02,344.453,-304.18,-44.8828,-2.80938
-4.7140e-02,344.141,-304.023,-44.9219,-2.8125
-4.7130e-02,341.133,-303.438,-42.3438,-2.80938
-4.7120e-02,339.766,-303.086,-41.6406,-2.77344
-4.7110e-02,337.461,-300.352,-41.6406,-2.75938
-4.7100e-02,336.797,-299.57,-41.9141,-2.73125
-4.7090e-02,336.055,-300.781,-40.625,-2.71406
-4.7080e-02,334.336,-301.523,-37.2266,-2.69375
-4.7070e-02,333.32,-303.438,-34.4922,-2.68594
-4.7060e-02,333.867,-306.289,-31.6797,-2.68438
-4.7050e-02,333.516,-308.516,-28.1641,-2.65938
-4.7040e-02,335.43,-311.406,-28.4375,-2.6625
-4.7030e-02,338.594,-313.32,-29.9609,-2.69844
-4.7020e-02,339.961,-313.555,-30.1172,-2.69844
-4.7010e-02,337.656,-313.086,-27.8516,-2.66563
-4.7000e-02,334.492,-312.461,-25.1953,-2.65781
-4.6990e-02,332.422,-313.164,-23.3984,-2.63281
-4.6980e-02,332.148,-314.844,-21.0938,-2.625
-4.6970e-02,331.094,-315.781,-18.4766,-2.60781
-4.6960e-02,332.5,-317.266,-19.2969,-2.57812
-4.6950e-02,333.672,-317.07,-20.0391,-2.61875
-4.6940e-02,336.406,-318.711,-21.3672,-2.62813
-4.6930e-02,335,-318.516,-19.1016,-2.65938
-4.6920e-02,334.023,-319.141,-18.6719,-2.62344
-4.6910e-02,333.398,-320.039,-18.5156,-2.6125
-4.6900e-02,335.508,-321.406,-17.2266,-2.59063
-4.6890e-02,331.133,-318.945,-12.6172,-2.57031
-4.6880e-02,328.516,-319.375,-12.8125,-2.55313
-4.6870e-02,328.359,-320.742,-13.3203,-2.55625
-4.6860e-02,328.594,-321.094,-10.8594,-2.52813
-4.6850e-02,327.031,-322.148,-8.59375,-2.53594
-4.6840e-02,327.031,-323.906,-6.75781,-2.50313
-4.6830e-02,324.961,-323.555,-3.125,-2.49844
-4.6820e-02,323.906,-325,-3.08594,-2.50313
-4.6810e-02,325.312,-326.875,-2.92969,-2.47188
-4.6800e-02,327.383,-328.672,-0.195312,-2.47188
-4.6790e-02,323.32,-328.281,4.76562,-2.47969
-4.6780e-02,321.602,-329.258,5.19531,-2.46406
-4.6770e-02,322.539,-331.211,5.35156,-2.43438
